age,employment_years,monthly_income,existing_debts,num_previous_loans,num_defaults,on_time_payment_ratio,avg_days_late,credit_utilization_pct,account_balance,credit_history_years,num_open_credit_lines,risk_category
42,10.1,17900.0,7500.0,1,0,0.863,0.8,32.1,33790.0,0.5,3,Low Risk
50,7.9,103400.0,152400.0,1,0,0.765,2.6,46.9,2340.0,7.3,3,High Risk
42,0.7,17800.0,10500.0,5,2,0.861,6.5,28.4,6110.0,6.0,8,High Risk
40,10.8,69200.0,9200.0,1,0,0.859,5.4,74.4,650.0,0.0,8,High Risk
62,14.9,39100.0,7800.0,4,1,0.892,4.2,16.4,11700.0,7.6,8,Low Risk
28,10.0,28200.0,79000.0,3,0,0.959,0.0,18.5,2550.0,3.9,5,Medium Risk
46,11.7,29600.0,2600.0,2,0,0.578,0.7,48.0,41300.0,6.5,5,Low Risk
44,6.3,35700.0,19100.0,3,0,0.723,12.7,59.2,11250.0,8.5,5,Medium Risk
41,0.0,40300.0,10500.0,0,0,0.99,1.1,8.7,2780.0,10.0,4,Low Risk
56,0.0,22900.0,3200.0,2,0,0.79,0.1,78.1,5460.0,8.3,1,High Risk
32,7.0,32300.0,5900.0,1,0,0.716,0.6,44.9,18220.0,0.0,1,Medium Risk
62,3.6,24700.0,18300.0,1,0,0.884,0.6,32.5,12850.0,7.0,1,Low Risk
35,2.3,19800.0,5600.0,3,0,0.883,1.2,17.8,2130.0,0.0,8,Medium Risk
44,5.7,24100.0,17300.0,2,0,0.964,7.8,31.1,26620.0,2.8,9,Low Risk
43,8.5,20400.0,75300.0,3,0,0.967,0.4,33.8,340.0,14.7,2,Low Risk
58,0.2,29400.0,15800.0,2,1,0.955,3.9,14.0,930.0,7.5,7,Medium Risk
40,4.2,45100.0,3100.0,3,0,0.587,1.8,60.0,4580.0,0.0,5,High Risk
33,12.0,38600.0,5700.0,2,0,0.967,7.8,28.0,3020.0,6.3,5,Low Risk
21,1.7,97500.0,10000.0,3,0,0.893,0.2,19.8,6900.0,15.7,7,Low Risk
37,9.5,12000.0,9400.0,3,1,0.821,7.7,52.9,1250.0,4.9,0,High Risk
57,4.1,45900.0,15600.0,4,1,0.893,9.4,29.5,2040.0,0.0,7,Medium Risk
21,8.2,36400.0,18300.0,5,4,0.695,20.5,49.1,1340.0,6.7,8,High Risk
60,10.4,54600.0,75400.0,2,0,0.787,2.6,46.8,1230.0,15.8,4,Low Risk
44,9.0,52000.0,13300.0,0,0,0.874,3.1,18.9,4390.0,5.2,6,Low Risk
27,9.6,33400.0,4200.0,0,0,0.978,3.4,40.0,1380.0,13.2,2,Low Risk
34,1.4,39600.0,42400.0,2,0,0.644,11.9,17.9,2770.0,6.9,0,Low Risk
45,10.5,25000.0,47200.0,7,1,0.844,3.2,6.8,2890.0,16.7,2,Low Risk
34,2.6,49400.0,16900.0,4,3,0.796,11.5,41.0,4810.0,6.3,4,High Risk
25,7.0,14200.0,10400.0,1,0,0.744,6.6,48.0,640.0,6.1,1,High Risk
50,7.0,53600.0,24900.0,0,0,0.958,0.3,67.9,7990.0,9.5,1,Low Risk
50,7.9,35900.0,10800.0,1,0,0.995,6.8,41.1,2260.0,4.5,5,Low Risk
26,7.3,28500.0,1700.0,4,2,0.745,6.2,37.8,7030.0,5.4,5,High Risk
33,2.6,32300.0,23500.0,2,0,0.824,2.4,37.2,4040.0,6.5,4,Medium Risk
31,0.6,33500.0,32600.0,2,0,0.931,6.5,29.8,7160.0,13.9,5,Low Risk
50,9.5,69500.0,56400.0,0,0,0.818,8.2,39.4,6260.0,0.0,7,Low Risk
53,6.7,182900.0,6400.0,1,1,0.816,7.4,50.1,39900.0,2.3,3,High Risk
52,10.6,66800.0,16800.0,1,1,0.766,3.4,41.8,830.0,13.4,3,High Risk
62,5.8,27400.0,17100.0,1,0,0.59,1.0,45.1,38700.0,7.3,8,Low Risk
54,0.4,49800.0,14600.0,5,0,0.872,1.3,43.2,21270.0,2.7,5,Medium Risk
35,9.9,50900.0,15000.0,2,1,0.954,14.4,30.9,3230.0,9.1,6,Medium Risk
25,4.5,22900.0,13900.0,1,0,0.572,4.2,62.7,12370.0,6.7,3,High Risk
48,7.4,19300.0,16500.0,0,0,0.788,8.9,56.3,68060.0,4.6,6,Low Risk
61,3.4,35200.0,28000.0,2,0,0.917,0.6,15.6,910.0,3.2,3,Low Risk
63,12.6,54400.0,45300.0,3,0,0.723,2.7,86.9,6430.0,5.5,8,High Risk
31,2.5,16200.0,6300.0,3,0,0.726,2.0,55.7,1270.0,0.0,5,Low Risk
31,4.7,25300.0,11200.0,3,1,0.891,4.8,44.7,7670.0,4.8,5,High Risk
22,6.4,48400.0,8800.0,1,0,0.741,0.8,62.9,15950.0,11.1,7,Low Risk
27,1.6,37100.0,7600.0,3,0,0.813,5.1,42.5,1500.0,9.6,3,Low Risk
45,7.3,73700.0,2700.0,5,0,0.786,2.3,23.0,2530.0,5.2,6,Low Risk
45,12.4,17900.0,13700.0,3,0,0.953,10.5,36.7,4710.0,1.5,0,Low Risk
37,4.0,117700.0,21600.0,0,0,0.9,2.9,14.3,15130.0,4.8,6,Low Risk
34,7.6,16800.0,11400.0,3,0,0.581,0.9,9.9,18130.0,0.0,5,Medium Risk
57,0.0,13200.0,13200.0,5,0,0.837,2.7,32.4,9260.0,8.6,8,Medium Risk
41,5.8,35300.0,20300.0,2,0,0.894,3.7,3.3,7240.0,9.0,8,Low Risk
56,4.7,20600.0,54800.0,2,0,0.891,10.1,35.4,5230.0,10.0,0,Medium Risk
63,2.7,35600.0,8800.0,1,0,0.618,7.5,18.6,15520.0,11.0,4,Low Risk
34,10.3,35000.0,4100.0,2,0,0.911,3.9,16.3,9750.0,10.1,0,Low Risk
29,4.7,32900.0,12200.0,4,2,0.707,10.7,23.4,12690.0,7.2,6,High Risk
62,5.3,23800.0,87900.0,3,0,0.772,0.7,37.1,6650.0,4.9,6,High Risk
48,4.5,45100.0,4200.0,0,0,0.843,0.1,61.9,1110.0,4.7,2,High Risk
33,0.0,31000.0,25600.0,3,1,0.673,3.2,46.2,1290.0,6.6,2,High Risk
48,1.5,63100.0,42500.0,4,0,0.723,3.4,25.7,9230.0,9.9,0,Low Risk
43,9.8,33200.0,1300.0,1,0,0.872,7.2,28.0,2890.0,3.1,8,Low Risk
60,0.0,22400.0,20100.0,2,1,0.852,10.7,71.7,9040.0,7.9,6,High Risk
32,2.9,15600.0,24400.0,5,2,0.655,18.0,50.5,3000.0,2.8,6,High Risk
64,4.4,33300.0,10200.0,0,0,0.891,2.0,58.2,2000.0,8.7,0,Medium Risk
62,13.0,19300.0,7000.0,3,0,0.984,2.1,26.1,11900.0,4.1,4,Low Risk
28,9.1,18500.0,7400.0,4,0,0.875,1.3,64.0,1040.0,14.5,9,Medium Risk
28,3.8,47300.0,9600.0,1,0,0.741,0.6,21.8,10110.0,5.6,4,Low Risk
44,11.2,14900.0,9900.0,1,0,0.587,5.0,59.2,3230.0,7.7,2,Medium Risk
22,3.0,73600.0,8200.0,3,1,0.874,20.4,23.5,2030.0,1.8,2,High Risk
34,10.0,39300.0,9500.0,1,0,0.9,1.9,53.2,3100.0,8.9,6,Medium Risk
40,0.6,35500.0,43900.0,4,1,0.689,6.8,25.5,5930.0,11.0,3,High Risk
63,10.3,21600.0,4000.0,1,0,0.764,8.5,57.0,41400.0,3.5,4,Low Risk
64,4.4,53200.0,2300.0,3,0,0.667,1.7,55.0,8970.0,6.5,2,Medium Risk
27,1.9,36300.0,44700.0,3,0,0.881,0.9,13.7,18710.0,3.1,5,Low Risk
60,5.1,25800.0,11000.0,1,0,0.67,10.0,29.6,11830.0,6.1,3,Medium Risk
25,7.1,40100.0,9100.0,1,1,0.614,8.3,58.4,6360.0,10.6,2,High Risk
53,4.0,15700.0,12000.0,2,0,0.853,0.4,40.8,3060.0,15.0,2,Low Risk
58,8.2,16000.0,16500.0,0,0,0.8,5.5,41.9,3050.0,9.9,6,Low Risk
60,3.7,20700.0,7900.0,5,0,0.801,2.3,32.5,3970.0,2.0,9,Medium Risk
30,8.5,43300.0,22200.0,2,2,0.737,11.9,53.0,17580.0,6.6,5,High Risk
60,7.8,36300.0,5100.0,2,1,0.773,4.6,34.8,81060.0,10.0,6,Medium Risk
26,5.8,61400.0,9900.0,2,0,0.835,4.3,1.8,3360.0,0.0,5,Low Risk
43,4.2,22900.0,1500.0,4,0,0.76,7.4,22.3,6470.0,8.2,6,Low Risk
41,6.6,48400.0,43100.0,1,0,0.699,0.3,79.3,5510.0,7.7,0,High Risk
34,8.2,34300.0,11200.0,2,1,0.628,3.9,44.7,3070.0,15.5,0,High Risk
21,14.2,22700.0,26100.0,1,0,0.946,0.6,3.3,470.0,7.0,4,Low Risk
54,9.8,44000.0,21500.0,1,0,0.903,0.9,46.4,27300.0,12.9,6,Low Risk
35,9.9,35100.0,23200.0,2,0,0.853,1.8,82.9,9580.0,6.0,6,High Risk
50,18.4,26500.0,13300.0,1,1,0.79,4.0,42.1,10140.0,9.7,6,Low Risk
39,8.1,37100.0,19700.0,2,0,0.688,4.2,78.1,2700.0,8.3,8,Medium Risk
37,7.9,34000.0,5100.0,2,0,0.82,0.3,26.0,11010.0,13.8,3,Low Risk
59,8.8,33600.0,4100.0,4,0,0.873,14.1,72.6,1270.0,12.6,9,Low Risk
25,2.0,29500.0,12100.0,5,0,0.719,7.3,45.1,7250.0,5.2,6,Medium Risk
53,4.2,18900.0,6800.0,1,0,0.98,4.2,47.1,1470.0,0.8,0,Medium Risk
53,4.0,37700.0,55600.0,3,1,0.941,10.0,45.2,1550.0,10.5,0,High Risk
37,8.6,24300.0,19400.0,2,1,0.805,4.0,67.3,4670.0,13.9,0,High Risk
32,5.3,21800.0,6500.0,3,1,0.83,11.6,32.0,3410.0,0.9,8,High Risk
21,6.6,32200.0,10200.0,3,1,0.746,4.4,57.4,34590.0,14.1,0,High Risk
62,10.3,52400.0,15300.0,4,1,0.761,5.8,73.8,640.0,3.7,3,High Risk
62,9.5,39800.0,12500.0,2,0,0.771,0.3,77.9,9380.0,12.5,7,Medium Risk
31,5.4,27800.0,17500.0,2,0,0.84,4.5,19.7,17890.0,6.9,3,Low Risk
22,3.3,27300.0,14300.0,2,0,0.689,6.7,55.8,2210.0,12.1,6,Medium Risk
26,10.5,49900.0,3300.0,3,0,0.64,1.9,66.5,3530.0,8.7,6,Medium Risk
23,9.1,11000.0,1600.0,1,0,0.674,0.5,80.9,11750.0,11.3,8,High Risk
57,0.0,54100.0,9200.0,3,0,0.613,14.5,42.5,1640.0,5.7,3,Medium Risk
60,4.7,14200.0,23400.0,4,0,0.768,1.8,48.7,5070.0,1.6,3,Medium Risk
27,6.7,17900.0,9300.0,3,0,0.581,0.1,55.2,4230.0,11.4,4,Medium Risk
53,9.1,28100.0,46000.0,2,0,0.911,4.6,23.1,7780.0,11.5,2,Low Risk
28,9.6,107500.0,12700.0,1,0,0.909,2.0,58.0,6010.0,5.5,9,Medium Risk
37,7.1,84000.0,51900.0,4,1,0.795,7.2,67.0,4390.0,8.7,2,High Risk
47,8.3,51700.0,42300.0,0,0,0.976,2.9,32.3,4710.0,4.8,3,Low Risk
52,6.3,43400.0,38200.0,3,0,0.692,2.3,76.4,2910.0,1.4,7,High Risk
59,3.3,14300.0,4000.0,3,0,0.744,5.5,49.2,12830.0,8.5,4,Medium Risk
22,5.0,39300.0,13600.0,2,0,0.903,4.9,31.4,6300.0,9.6,8,Low Risk
29,6.1,27600.0,45400.0,2,0,0.778,0.3,58.3,5780.0,5.5,1,Medium Risk
33,5.9,24100.0,17500.0,3,2,0.801,8.3,34.7,31270.0,12.2,4,High Risk
34,0.0,39200.0,23300.0,3,0,0.582,1.8,69.5,13220.0,3.8,9,Medium Risk
64,4.4,28700.0,3300.0,2,0,0.551,7.6,31.7,2640.0,11.9,1,Low Risk
55,6.2,56100.0,91000.0,3,0,0.981,1.0,61.7,68240.0,2.6,6,Low Risk
35,4.9,13800.0,6100.0,0,0,0.955,0.1,35.7,3110.0,8.9,0,Low Risk
63,5.0,37700.0,1800.0,2,0,0.838,0.0,43.0,112650.0,7.4,4,Low Risk
42,8.0,23400.0,9400.0,5,1,0.775,6.3,46.3,80.0,11.0,0,High Risk
43,1.7,29600.0,1200.0,1,0,0.976,6.3,65.0,2730.0,8.7,5,Medium Risk
40,0.0,42300.0,4500.0,3,0,0.955,19.5,33.8,4350.0,8.8,5,Low Risk
27,4.6,20800.0,124800.0,2,0,0.951,1.9,10.6,4020.0,6.9,7,Low Risk
62,9.1,39400.0,9100.0,5,0,0.426,1.8,48.1,3510.0,9.3,8,Medium Risk
21,12.8,32700.0,3200.0,3,0,0.731,2.0,2.4,9160.0,2.0,3,Low Risk
28,9.1,26100.0,13700.0,3,0,0.477,2.7,17.8,2640.0,0.0,1,Low Risk
31,0.1,28700.0,5400.0,0,0,0.693,5.4,48.8,5490.0,15.0,9,Medium Risk
33,5.1,33600.0,31700.0,1,0,0.981,2.3,39.1,7230.0,0.3,1,Medium Risk
26,7.0,24700.0,5500.0,3,0,0.898,10.2,59.2,236380.0,14.2,0,Low Risk
21,6.7,36400.0,17500.0,2,1,0.935,5.9,24.7,33760.0,4.1,8,Low Risk
50,8.2,31600.0,4200.0,0,0,0.865,1.6,17.8,10460.0,13.0,8,Low Risk
63,2.3,26800.0,160800.0,1,0,0.676,4.5,25.0,29320.0,12.7,9,Medium Risk
26,6.3,80400.0,22100.0,2,1,0.88,8.5,42.1,360.0,6.5,2,High Risk
34,7.7,44700.0,11600.0,3,0,0.893,3.7,68.7,840.0,6.6,4,Medium Risk
43,9.3,30000.0,10000.0,1,0,0.856,3.6,20.5,3860.0,4.3,0,Low Risk
61,2.8,39100.0,7700.0,2,0,0.705,6.2,65.1,1370.0,7.2,9,Medium Risk
51,4.6,21700.0,6200.0,3,0,0.744,2.6,1.5,9670.0,8.4,7,Low Risk
54,0.0,29200.0,6100.0,2,0,0.892,2.9,28.5,14500.0,15.6,0,Low Risk
46,3.5,30900.0,71600.0,2,0,0.646,2.7,44.3,3870.0,0.0,0,Medium Risk
39,3.9,19500.0,7700.0,4,0,0.969,0.1,22.9,1960.0,6.4,5,Low Risk
29,1.9,44100.0,1600.0,5,0,0.94,2.6,63.6,26120.0,10.0,4,Low Risk
59,6.7,28200.0,4200.0,3,0,0.969,1.5,69.8,530.0,1.8,7,High Risk
56,5.8,30400.0,33800.0,3,0,0.923,2.9,23.2,3490.0,11.7,9,Low Risk
22,0.0,27300.0,10400.0,2,0,0.878,3.2,19.1,1480.0,12.1,3,Low Risk
52,6.9,159500.0,11700.0,1,0,0.582,8.6,36.1,4650.0,10.4,7,Medium Risk
24,2.3,26100.0,43000.0,2,0,0.863,0.1,9.9,3250.0,5.4,6,Low Risk
53,7.9,12900.0,6100.0,4,1,0.758,5.1,44.9,3890.0,10.6,4,High Risk
57,0.9,16300.0,25100.0,0,0,0.54,2.1,80.7,6910.0,6.5,3,High Risk
26,6.1,53100.0,6900.0,3,1,0.824,3.9,46.3,50470.0,5.5,3,High Risk
40,4.9,70800.0,23800.0,6,2,0.739,13.2,32.1,18170.0,10.3,7,High Risk
26,7.2,25800.0,9000.0,2,0,0.905,9.2,42.2,3440.0,5.1,2,Medium Risk
45,6.5,68800.0,10500.0,2,0,0.621,13.2,53.6,2610.0,10.8,5,High Risk
61,5.0,52600.0,30300.0,1,0,0.797,4.3,37.8,8270.0,10.7,0,Medium Risk
24,0.0,33000.0,28200.0,5,0,0.877,2.3,83.4,790.0,11.5,9,High Risk
38,0.1,31900.0,11300.0,3,1,0.854,4.5,11.1,390.0,4.1,3,High Risk
63,3.7,39800.0,8300.0,6,0,0.857,1.8,46.0,5880.0,9.4,0,Low Risk
34,6.0,56300.0,66100.0,1,0,0.756,0.4,53.6,4370.0,5.9,4,Medium Risk
26,3.6,44300.0,24100.0,2,0,0.613,4.1,68.2,26980.0,15.5,6,Low Risk
42,8.5,25900.0,9000.0,3,0,0.78,1.4,61.6,4140.0,1.8,2,Medium Risk
43,4.9,33300.0,7000.0,0,0,0.862,3.6,35.8,12950.0,7.6,5,Low Risk
50,2.1,97800.0,37200.0,1,0,0.897,10.2,13.7,8790.0,6.7,3,Low Risk
34,4.9,41200.0,15000.0,0,0,0.823,7.6,44.7,4800.0,7.2,4,Low Risk
63,6.9,56100.0,11300.0,3,0,0.726,3.9,14.7,1290.0,1.9,6,Low Risk
43,7.3,47600.0,15000.0,3,0,0.953,7.2,51.5,4580.0,4.0,3,Medium Risk
33,13.5,41600.0,18700.0,1,0,0.973,19.2,20.8,1210.0,1.5,4,Low Risk
63,3.3,38300.0,12600.0,1,0,0.957,2.0,91.8,2120.0,1.3,1,High Risk
61,5.7,56900.0,44500.0,1,0,0.519,1.3,17.1,1040.0,5.7,9,Low Risk
42,7.7,52000.0,47100.0,2,0,0.859,0.3,56.9,21190.0,16.4,4,Low Risk
22,5.9,41400.0,22700.0,3,1,0.598,4.4,32.4,4280.0,10.5,0,High Risk
47,4.0,25700.0,52800.0,2,0,0.612,5.8,17.8,1470.0,4.4,9,Low Risk
45,0.0,44000.0,13500.0,2,0,0.574,1.2,77.6,1110.0,6.4,5,High Risk
27,4.0,35100.0,26600.0,0,0,0.681,0.8,8.5,16110.0,2.4,0,Low Risk
48,1.7,31100.0,36500.0,2,0,0.64,6.1,44.4,12220.0,0.0,4,Medium Risk
57,0.0,138600.0,37000.0,2,0,0.726,9.6,48.2,1050.0,7.2,1,Medium Risk
25,2.8,16800.0,33400.0,3,0,0.851,0.4,55.5,9850.0,6.2,7,High Risk
52,1.8,58600.0,25100.0,0,0,0.566,15.4,30.0,2330.0,6.3,5,Medium Risk
27,8.3,23600.0,94600.0,3,0,0.735,3.7,28.6,12480.0,5.3,9,Medium Risk
53,8.4,38800.0,7800.0,4,0,0.956,2.6,33.5,760.0,5.1,3,Medium Risk
39,2.4,131200.0,11400.0,1,0,0.604,4.8,41.8,4940.0,9.0,3,Medium Risk
21,5.0,22400.0,10800.0,1,0,0.78,0.6,60.5,7360.0,2.6,3,High Risk
63,0.0,25300.0,9200.0,0,0,0.91,1.1,21.8,30890.0,7.4,8,Low Risk
28,4.0,36000.0,1800.0,0,0,0.81,8.2,24.0,2070.0,0.1,0,Medium Risk
47,7.6,23800.0,52800.0,2,0,0.793,1.4,70.2,1490.0,14.7,8,Medium Risk
28,9.3,56500.0,4800.0,2,1,0.388,9.5,62.2,1150.0,10.1,3,High Risk
62,3.1,27800.0,15800.0,7,0,0.77,24.8,71.6,1650.0,4.4,5,High Risk
53,10.2,50400.0,3200.0,2,0,0.632,8.4,37.8,23020.0,5.6,5,Medium Risk
56,0.0,18700.0,24900.0,2,1,0.763,5.1,59.9,1450.0,10.2,7,High Risk
40,1.0,14700.0,6100.0,1,0,0.713,13.6,81.5,6660.0,10.7,2,High Risk
41,8.8,32400.0,4300.0,2,1,0.882,13.0,75.1,6560.0,4.8,0,High Risk
48,12.7,16600.0,16200.0,1,0,0.886,0.6,26.9,1200.0,4.8,5,Low Risk
55,8.0,77600.0,6600.0,1,0,0.931,0.7,18.0,9090.0,4.6,8,Low Risk
58,5.8,16900.0,7500.0,2,1,0.838,5.3,76.7,14470.0,9.9,2,High Risk
21,0.0,21600.0,15900.0,3,0,0.973,2.1,75.7,2500.0,5.9,9,High Risk
50,0.0,44700.0,29700.0,0,0,0.902,0.0,38.8,3820.0,9.2,2,Medium Risk
25,6.5,27100.0,5900.0,0,0,0.794,6.7,22.8,3060.0,8.6,8,Low Risk
33,4.6,17000.0,5000.0,6,1,0.876,5.1,61.6,1170.0,5.4,0,High Risk
57,1.6,100700.0,13700.0,1,0,0.929,2.1,27.5,7960.0,1.7,1,Low Risk
32,6.3,22000.0,22900.0,2,0,0.798,1.5,60.9,4580.0,11.2,8,Medium Risk
56,6.5,32900.0,57700.0,1,0,0.766,1.4,7.4,6200.0,7.6,0,Low Risk
41,9.8,32700.0,4600.0,2,0,0.876,2.4,32.7,350.0,7.8,3,Low Risk
31,6.5,51800.0,9700.0,4,1,0.922,3.4,25.4,7380.0,6.9,3,Medium Risk
35,10.9,45800.0,43300.0,1,0,0.897,1.4,74.5,22680.0,2.0,4,High Risk
44,6.0,24000.0,96100.0,0,0,0.823,3.0,33.3,2350.0,5.4,2,Medium Risk
54,5.5,30900.0,4900.0,5,1,0.613,8.0,27.9,1670.0,8.1,4,High Risk
47,10.3,32400.0,6400.0,0,0,0.797,0.3,51.5,11510.0,4.9,5,Medium Risk
62,2.1,52800.0,19600.0,2,0,0.767,9.3,46.2,1090.0,8.5,4,Medium Risk
59,17.3,20200.0,7500.0,1,0,0.881,4.0,31.7,250.0,6.5,0,Low Risk
54,7.5,99600.0,6300.0,2,2,0.792,9.4,32.2,5910.0,1.5,6,High Risk
47,7.5,24800.0,17100.0,4,0,0.713,3.1,35.7,2360.0,0.0,5,High Risk
33,8.1,36200.0,62900.0,1,0,0.949,32.7,48.1,10340.0,8.6,6,Medium Risk
39,13.5,20300.0,3600.0,4,2,0.762,9.3,45.7,5240.0,3.8,9,High Risk
26,9.2,19000.0,59800.0,1,0,0.904,6.6,28.2,10670.0,5.8,1,Medium Risk
37,0.0,23500.0,7500.0,1,0,0.874,5.1,6.9,5700.0,3.7,5,Medium Risk
61,11.6,22400.0,18900.0,2,0,0.956,2.1,34.3,13290.0,11.1,6,Low Risk
39,4.6,29500.0,65600.0,1,1,0.575,9.5,67.6,210720.0,1.6,0,Low Risk
26,6.4,22300.0,18500.0,2,0,0.91,1.6,23.7,2940.0,10.7,2,Low Risk
49,0.9,51400.0,9900.0,3,0,0.944,1.3,41.4,3870.0,1.4,4,Medium Risk
63,8.1,24600.0,27400.0,4,1,0.389,13.2,8.4,1270.0,9.3,5,Medium Risk
59,3.4,23200.0,11200.0,3,0,0.779,0.1,42.9,3590.0,6.4,6,Low Risk
33,6.4,29800.0,22500.0,1,0,0.869,0.3,35.3,4870.0,7.4,8,Low Risk
40,4.9,59700.0,10900.0,5,3,0.621,9.2,68.0,2990.0,8.1,3,High Risk
44,13.7,40400.0,31600.0,2,0,0.798,8.3,64.2,5420.0,6.3,1,Medium Risk
31,13.9,34500.0,3300.0,0,0,0.651,7.4,33.3,5630.0,9.7,9,Low Risk
32,6.2,17700.0,4800.0,4,0,0.937,11.9,61.0,6480.0,5.3,0,Medium Risk
31,6.3,20500.0,3300.0,4,0,0.913,1.4,38.8,2940.0,2.2,9,Low Risk
64,4.5,19200.0,12600.0,2,0,0.649,0.2,15.6,710.0,5.1,6,Low Risk
53,10.4,69800.0,2900.0,1,1,0.807,7.7,56.7,11000.0,5.3,7,High Risk
57,4.7,47300.0,6700.0,0,0,0.729,1.3,31.0,3290.0,7.9,8,Medium Risk
56,4.3,23600.0,4400.0,4,1,0.423,6.0,14.5,12190.0,2.4,5,High Risk
63,9.9,27400.0,58700.0,2,0,0.842,3.5,48.1,3070.0,10.7,0,Low Risk
25,3.8,24000.0,5000.0,1,0,0.921,1.5,54.6,900.0,12.3,3,Low Risk
59,5.8,23300.0,3700.0,4,1,0.923,10.9,24.7,3300.0,5.8,6,High Risk
23,0.0,45700.0,17100.0,1,0,0.766,2.4,37.7,500.0,9.3,4,Medium Risk
41,8.8,31500.0,72200.0,2,0,0.936,1.8,26.3,1520.0,15.4,7,Low Risk
47,13.8,102800.0,11900.0,1,0,0.868,10.4,40.5,3340.0,7.7,3,Low Risk
36,8.9,67900.0,12900.0,0,0,0.86,9.6,63.5,1110.0,2.0,6,Medium Risk
27,11.8,69900.0,48600.0,0,0,0.829,6.5,69.4,3670.0,5.7,5,High Risk
29,2.6,50800.0,32200.0,0,0,0.946,2.2,37.6,1540.0,4.4,3,Medium Risk
57,6.9,29400.0,20400.0,2,0,0.73,5.4,33.1,9540.0,7.9,2,Medium Risk
35,2.2,49000.0,7500.0,1,0,0.944,14.5,48.7,440.0,11.8,5,Low Risk
34,5.1,30500.0,21100.0,2,0,0.486,17.1,62.0,6600.0,0.0,1,High Risk
61,9.1,82100.0,3400.0,1,0,0.527,2.5,12.1,4110.0,12.4,3,Low Risk
27,6.4,44500.0,7200.0,2,0,0.821,9.7,70.3,2030.0,8.0,9,Medium Risk
61,0.3,41400.0,55900.0,3,0,0.902,1.2,9.5,3850.0,9.8,8,Low Risk
61,0.7,38700.0,49100.0,2,0,0.891,2.0,23.7,7480.0,8.7,2,Low Risk
47,0.5,86700.0,20700.0,5,0,0.608,5.5,27.0,270.0,4.5,8,Low Risk
28,8.0,17700.0,1900.0,1,0,0.982,13.5,36.7,9900.0,8.9,5,Medium Risk
27,14.3,91000.0,4000.0,1,0,0.866,5.2,34.6,33090.0,11.1,3,Low Risk
33,11.4,33100.0,6800.0,3,1,0.932,6.3,37.2,940.0,11.9,7,High Risk
46,0.0,18000.0,11300.0,1,0,0.633,0.5,53.7,40680.0,11.5,8,Medium Risk
27,11.7,24900.0,3800.0,3,0,0.899,3.6,26.0,14400.0,5.0,5,Low Risk
41,9.7,15900.0,10400.0,2,0,0.796,2.5,21.4,1970.0,12.3,6,Low Risk
26,0.0,50400.0,78200.0,3,0,0.679,5.0,19.7,5520.0,11.2,7,Low Risk
44,4.8,21600.0,19900.0,2,1,0.753,3.9,34.7,2370.0,10.7,6,Medium Risk
21,10.4,39500.0,16600.0,1,0,0.891,0.2,3.4,5770.0,2.3,2,Low Risk
52,8.2,64000.0,4800.0,2,0,0.838,4.9,15.3,36780.0,4.9,3,Low Risk
23,0.8,26000.0,2600.0,1,0,0.818,0.0,33.4,9390.0,7.6,8,Low Risk
29,8.4,31800.0,3900.0,1,0,0.552,2.0,47.5,3360.0,10.4,9,Medium Risk
28,0.0,18900.0,2500.0,4,1,0.909,7.2,42.4,7820.0,1.2,3,High Risk
57,5.1,29900.0,14400.0,2,0,0.899,15.0,14.4,910.0,2.5,4,Low Risk
23,10.6,131500.0,19600.0,4,0,0.821,8.0,10.3,33020.0,7.4,5,Low Risk
39,6.1,53600.0,5100.0,3,1,0.636,4.2,58.9,3730.0,2.7,0,High Risk
47,4.0,31800.0,15500.0,1,1,0.868,7.4,34.1,3680.0,5.5,1,High Risk
43,9.6,26700.0,58000.0,3,0,0.745,1.5,44.5,6340.0,6.6,2,Medium Risk
50,9.9,35500.0,94600.0,2,1,0.567,10.1,49.0,2710.0,0.0,4,High Risk
56,11.2,38800.0,28900.0,0,0,0.522,0.2,32.6,1770.0,7.9,7,Medium Risk
38,9.5,29500.0,11200.0,1,0,0.971,0.2,30.6,7280.0,6.3,6,Low Risk
57,10.3,47300.0,27900.0,2,0,0.921,0.0,56.1,3240.0,0.8,9,Medium Risk
34,8.9,22500.0,51600.0,1,1,0.901,7.3,35.1,1230.0,4.6,5,High Risk
64,7.1,22500.0,1800.0,4,0,0.8,1.9,69.2,16100.0,10.0,6,High Risk
43,6.4,43700.0,58800.0,4,0,0.621,5.7,6.6,250.0,5.5,4,Low Risk
53,5.1,20200.0,7700.0,2,0,0.983,1.3,23.0,1150.0,6.9,7,Low Risk
59,1.2,52300.0,7800.0,3,0,0.873,0.9,21.6,12780.0,8.0,1,Low Risk
55,2.2,36100.0,9400.0,2,0,0.837,4.5,77.7,3450.0,0.0,0,High Risk
58,4.9,14600.0,18400.0,1,1,0.869,4.6,41.4,21310.0,12.6,2,Low Risk
44,7.0,38400.0,4400.0,1,0,0.624,8.0,68.4,19200.0,8.7,4,Low Risk
22,11.8,15600.0,10000.0,2,1,0.588,16.8,24.2,15340.0,8.6,9,High Risk
42,5.8,51400.0,22600.0,3,2,0.585,6.7,54.5,29890.0,9.5,3,High Risk
28,10.0,32100.0,16600.0,1,0,0.891,0.1,49.9,3630.0,6.6,7,Low Risk
60,10.3,91600.0,19600.0,6,0,0.568,7.6,63.1,4210.0,6.8,8,High Risk
